0.03,-0.43,-1.03,0.125,0.125,-0.088,-0.088,2.062,-0.689,-9,-0.44,-0.45,0.69,-0.61,1.42,-0.1,0,116,-0.5,2.53,0.71,-1.66,-0.51,-0.72,-0.61,0.984,1013.8,-0.25,-1.82,-2.18,-13.05,0,2312,2.3,-0.33,0.09,109,-0.37,-0.17,-0.47
0.06,-0.58,-2.24,0.124,0.124,-0.113,-0.113,-1.513,-0.943,-95,0.04,0.03,-1.73,0.315,-0.98,-0.02,0,6,-0.31,1.08,-0.32,0.07,-0.22,-0.2,-0.47,-3.795,1011.3,0.06,-0.68,-1.89,-11.89,-4,1867,0.64,-0.55,0.26,110,-0.11,-0.26,-1.96
0.07,-0.57,-1.54,0.124,0.124,-0.026,-0.026,-2.013,-0.38,83,0.24,0.23,0.45,0.589,-0.56,-0.05,0,261,0.17,0.42,-1.73,0.78,0.18,0.26,-0.45,-0.273,1007.93,0.41,0.03,0.78,-6.68,2,1978,1.18,-0.17,0.651,111,-0.07,0.12,-1.42
0.06,-0.55,-2.32,0.123,0.123,-0.081,-0.081,0.238,-0.613,122,0.43,0.43,-0.48,0.996,0.26,0.03,0,150,0.09,-0.62,0.39,1.13,0.41,0.28,-0.06,-0.869,1014.95,0.72,-0.58,-0.41,-2.01,14,2000,0.93,-0.36,1.41,112,-0.03,0.19,0.52
0.09,-0.52,-1.4,0.122,0.122,-0.128,-0.128,-0.966,-0.778,-100,1.1,1.1,-1.42,1.122,0.85,0.02,0,151,0.55,-0.84,-0.68,2.4,0.62,0.53,0.01,-4.281,1011.94,0.92,0.57,1.24,1.8,183,2085,1.4,-0.35,1.734,113,-0.26,0.64,0.46
0.11,-0.48,-0.44,0.12,0.12,-0.02,-0.02,-0.76,-0.263,-95,0.68,0.68,2.45,1.332,1.71,0.18,2.25,1363,0.86,-0.8,-0.42,2.01,0.63,0.69,-0.38,-0.776,1012.76,1.11,1.76,0.24,3.21,200,2521,0.5,-0.09,1.62,114,-0.11,1.35,-2
0.13,-0.33,0.05,0.116,0.116,0.033,0.033,-0.646,0.162,-72,0.65,0.64,-0.54,1.47,-1.03,-0.05,0,2657,0.64,-0.48,-1.16,1.86,0.87,1.08,-0.55,0.644,1018.57,1.25,0.72,-0.11,4.05,215,2180,2.47,-0.06,1.606,115,-0.31,1.63,-0.73
0.17,-0.23,1,0.113,0.113,0.195,0.195,0.097,0.657,-35,1.08,1.07,-1.81,1.561,0.49,0.19,0,3016,0.39,0.7,-0.83,1.2,0.84,0.88,-0.04,1.251,1016.29,1.32,0.51,-0.99,6.3,321,2023,3.15,0.19,1.414,116,-0.21,2.42,1.87
0.19,-0.13,1.34,0.109,0.109,0.213,0.213,-0.956,0.746,-5,0.94,0.94,-1.79,0.884,1.78,0.15,18.75,961,0.66,-1.56,-1.47,0.91,0.72,0.65,-0.11,-3.812,1011.65,1.33,1.59,-0.22,8.36,412,2671,0.1,0.21,0.985,117,-0.35,3.15,-1.76
0.16,-0.09,1.62,0.107,0.107,0.142,0.142,0.903,0.653,9,0.5,0.5,0.57,0.762,0.84,0.03,0,390,0.81,1.07,1.95,0.63,0.7,0.61,0.02,-3.018,1010.73,1.39,1.5,0.46,10.46,338,2831,3.05,0.32,0.631,118,-0.38,2.64,1.13
0.11,-0.04,0.56,0.104,0.104,0.077,0.077,-1.38,0.157,-68,1.2,1.2,1.15,1.094,0.6,0.18,0,101,0.95,-1.59,0.63,0.56,0.92,0.91,0.07,1.107,1008.59,1.53,-0.32,0.49,10.11,44,2592,1.25,0.23,0.137,119,-0.26,1.6,-0.49
0.05,0.05,0.1,0.104,0.104,0.072,0.072,0.828,0.062,-44,0.86,0.86,0.46,1.234,,0.22,0,6,0.94,-0.12,0.02,0.66,1.3,1.25,0.34,-0.04,1012.35,1.74,-0.55,-0.73,7.35,6,2865,0.39,0.17,-0.27,120,-0.16,0.34,1.11
0,0.27,1.41,0.102,0.102,0.041,0.041,-1.438,0.313,-101,1.67,1.67,-0.21,1.354,-0.38,0.44,0,34,1.21,0.37,-1.14,0.14,1.78,1.3,0.73,-2.567,1001.04,1.81,0.25,0.62,5.25,14,2515,0.43,0.25,-0.639,121,-0.26,0.12,0.26
0.08,0.52,4.02,0.101,0.101,0.181,0.181,-2.228,1.463,-93,1.24,1.24,-0.14,1.522,0.13,0.26,0,6,0.88,-0.03,-1.64,0.26,1.49,1.03,0.93,-10.78,1002.69,1.66,0.62,0.36,4.1,1,2122,1.33,0.66,-0.523,122,-0.26,0.19,-1.33
0.19,0.74,7.13,0.101,0.101,0.337,0.337,-2.522,2.006,-188,0.87,0.86,2.15,1.381,0.45,0.16,0,51,0.58,-1.28,-2.46,0.48,0.98,0.52,0.67,-5.996,1014.45,1.27,0.25,0.18,4.27,-2,2515,2.23,0.91,-0.566,123,-0.57,1.82,0.76
0.31,0.73,8.23,0.101,0.101,0.339,0.339,-0.36,1.84,-217,0.35,0.35,0.38,1.007,0.73,0.08,0,74,0.42,1.79,0.26,0.71,0.46,0.23,0.27,0.264,1012.54,0.93,1.06,0.31,1.98,36,2459,1.32,0.92,-0.258,124,-0.63,1.54,0.89
0.31,0.59,7.87,0.097,0.097,0.194,0.194,-0.336,1.173,-32,1.16,1.15,-0.24,0.793,0.11,0.14,0,96,0.56,1.1,-0.17,0.12,0.38,0.04,0.07,-4.307,1013.81,0.74,1.28,0.66,-4.71,10,2186,0.74,0.72,-0.005,125,-1.07,2.42,1.91
0.3,0.36,7.32,0.094,0.094,0.214,0.214,-1.149,1.117,-56,0.46,0.46,0.38,0.692,3,-0.21,0,1196,0.42,-1.44,-1.08,-0.02,0.26,-0.05,0.02,-0.981,1014.54,0.64,1.33,1.48,-10.6,256,2205,0.57,0.76,-0.042,126,-1.06,5.75,1.51
0.35,0.18,5.03,0.091,0.091,0.157,0.157,-0.684,-0.085,-12,0.1,0.1,2.08,0.563,1.51,0.08,0,3607,0.34,-0.2,-1.69,0.06,0.03,-0.24,-0.06,-0.842,1016.45,0.57,0.89,0.74,-13.91,272,2241,1.4,0.36,-0.231,127,-0.51,2.94,1.62
0.39,0.04,3.87,0.088,0.088,0.153,0.153,-0.755,0.016,-45,-0.13,-0.13,-0.81,0.416,0.14,-0.11,11,3336,0.31,0.98,-2.13,-0.42,-0.01,-0.21,-0.14,1.019,1016.55,0.43,1.06,2.13,-15.59,860,2370,2.45,0.27,-0.244,128,-0.64,3.55,-0.16
0.39,-0.04,3.66,0.084,0.084,0.205,0.205,-0.012,-0.049,2,0.05,0.04,3.31,-0.009,-0.13,-0.08,10.75,2271,-0.09,-0.23,0.08,-0.41,-0.32,-0.51,-0.15,0.491,1014.04,0.39,0.29,-0.05,-15.93,165,2435,2.21,0.28,-0.337,129,-0.63,2.82,-1.67
0.36,-0.1,1.95,0.081,0.081,0.144,0.144,0.77,-0.162,-93,0.26,0.26,0.55,0.161,-0.29,0.1,5,530,-0.02,1.65,0.68,-0.19,-0.27,-0.5,0.01,-0.19,1014.63,0.44,0.01,0.34,-16.39,-5,2280,1.01,0.07,-0.593,130,-0.49,1.76,1.16
0.38,-0.15,1.51,0.079,0.079,0.177,0.177,-0.011,0.447,-54,0.36,0.36,0.56,0.232,0.73,0.1,0,202,0.04,0.43,1.59,-0.38,0.05,-0.21,-0.02,1.675,1011.24,0.5,-0.18,0.08,-16.91,153,2092,0.68,0.19,-0.503,131,-0.39,1.18,1.34
0.36,-0.07,1.03,0.077,0.077,0.212,0.212,-1.687,0.032,-70,0.59,0.59,-0.08,0.302,,-0.07,0,4,0.19,-1.7,-0.74,-0.5,0.02,-0.42,0.11,-0.327,1005.69,0.61,0.86,0.35,-18.96,0,2382,0.16,0.2,-0.599,132,-0.02,0.17,-0.24
0.37,-0.03,1.87,0.074,0.074,0.092,0.092,-2.013,0.384,78,0.68,0.67,-0.87,0.417,1.62,0.04,0,126,0.15,-1.15,-1.52,-0.88,0.53,-0.08,0.05,-0.619,1008.4,0.61,0.69,-1.54,-20.06,-3,2745,0.27,0.28,-0.468,133,0.04,0.19,-0.91
0.3,-0.13,1.81,0.072,0.072,0.107,0.107,2.545,0.202,-6,1.07,1.06,2.2,0.52,0.04,0.08,0,29,0.22,2.46,0.33,-0.47,0.43,-0.06,-0.21,-2.56,1013.36,0.62,-0.43,-1.23,-17.24,-2,2079,0.96,0.29,-0.319,134,0.05,0.38,0.74
0.27,-0.28,-0.37,0.072,0.072,-0.035,-0.035,1.432,-0.64,33,-0.09,-0.09,0.39,0.424,-2.03,0.23,0,2,0.19,1.82,-0.56,0.34,0.19,-0.13,-0.32,5.528,1012.83,0.52,-0.95,0.21,-14.02,-5,2292,0.2,-0.09,-0.13,135,0.28,0.98,-0.51
0.17,-0.43,-1.04,0.07,0.07,-0.012,-0.012,0.119,-0.83,-92,0.2,0.19,-0.07,0.658,0.22,0.24,0,79,0.44,1.51,0.25,0.12,0.06,-0.13,-0.18,-1.337,1016.05,0.33,-0.02,-0.9,-9.27,-27,2106,0.69,-0.08,0.102,136,0.2,0.83,-0.05
0.05,-0.47,-0.81,0.07,0.07,-0.001,-0.001,-0.341,-0.379,-14,0.08,0.08,-0.12,0.373,0.3,0,0,247,0.31,-2.22,0.41,-0.39,-0.23,-0.41,-0.26,1.44,1014.96,0.2,0.23,-0.3,-5.91,90,2127,0.75,-0.22,0.094,137,-0.17,0.16,-0.64
-0.01,-0.49,-0.87,0.07,0.07,-0.067,-0.067,-0.033,-0.538,-38,0.13,0.12,0.82,-0.061,1.19,0.1,0.5,1436,0.26,1.51,0.71,-0.63,-0.35,-0.55,-0.45,-1.197,1014.75,-0.07,0.44,1.08,-2.3,-75,2175,0.81,-0.25,-0.246,138,-0.14,-0.07,-1.05
-0.06,-0.49,-0.34,0.068,0.068,-0.04,-0.04,0.105,-0.462,-98,0.17,0.17,0.57,-0.48,-0.14,0.06,1.75,3830,-0.05,0.29,0.77,-0.57,-0.86,-0.86,-0.63,-0.252,1018.35,-0.18,-0.5,-0.45,3.15,-51,2030,1.77,-0.25,-0.387,139,-0.24,1.18,-0.72
-0.01,-0.48,-0.45,0.066,0.066,0.004,0.004,-0.745,-0.12,-36,0.03,0.02,1.03,-0.463,0.34,0.01,0,2721,-0.26,0.02,-0.05,-1.01,-0.77,-0.87,-0.54,-0.814,1017.1,-0.28,-0.62,1.03,7.07,771,2342,3.5,-0.29,-0.384,140,-0.2,-0.48,-1.67
0.06,-0.48,-0.24,0.064,0.064,0.117,0.117,-0.281,0.326,-32,-0.26,-0.26,3.68,-0.272,-0.43,-0.16,6,2812,-0.3,-1.81,1,-0.61,-0.8,-0.73,-0.56,2.204,1012.19,-0.09,-0.85,1.19,10.09,178,1943,0.34,-0.15,-0.307,141,-0.1,1.19,-1.58
0.14,-0.45,-0.71,0.062,0.062,0.104,0.104,-0.249,-0.265,-50,-0.08,-0.08,1.84,-0.017,1.03,-0.07,8,895,0.19,1.51,1.48,-0.29,-0.48,-0.44,-0.44,-0.219,1010.36,-0.03,0.52,0.23,11.69,-139,1651,2.2,-0.2,-0.109,142,-0.13,0.21,-1.99
0.16,-0.45,-0.74,0.061,0.061,0.043,0.043,-1.411,-0.386,-45,-0.5,-0.5,-0.88,-0.062,1.43,-0.07,0,123,0.07,-0.04,0.3,0.1,-0.66,-0.53,-0.66,2.88,1009.2,0.05,1.11,0.26,10.71,20,1848,0.49,-0.2,0.184,143,-0.22,0.23,-1.31
0.14,-0.4,-0.86,0.06,0.06,0.102,0.102,-0.042,-0.631,-63,-0.34,-0.34,-1.02,-0.22,,0.11,0,0,-0.05,1.98,0.32,-0.23,-0.42,-0.48,-0.51,1.26,1010.16,-0.04,0.06,0.36,8.3,-5,1822,2.21,-0.23,0.363,144,-0.23,-0.16,0.62
0.16,-0.27,0.26,0.059,0.059,0.168,0.168,-2.484,-0.353,-115,0.07,0.06,0.06,-0.003,-0.76,0.05,0,165,0.11,-0.7,-2.01,-0.33,-0.28,-0.34,-0.7,-0.874,1005.94,-0.1,0.3,-0.16,4.79,-5,2026,1.43,-0.07,0.438,145,-0.33,-0.16,-0.03
0.17,-0.16,1.65,0.057,0.057,0.208,0.208,-2.212,0.149,-99,-0.02,-0.03,0.15,-0.398,0.52,0.24,0,0,-0.1,-1,-2.59,-0.42,-0.46,-0.47,-0.75,1.976,1007.61,-0.1,0.52,-0.22,3.39,-8,1709,0.85,0.18,0.095,146,-0.41,-0.21,0.54
0.15,-0.1,1.44,0.056,0.056,0.08,0.08,-1.625,0.164,152,-0.21,-0.22,3.27,-0.021,0.12,-0.51,0,138,0.19,-0.87,-0.93,-0.25,-0.3,-0.33,-0.57,1.287,1013.4,-0.07,-0.21,-0.69,-0.04,5,1468,0.64,0.2,-0.051,147,-0.09,-0.63,-1.48
0.14,-0.12,2,0.055,0.055,0.089,0.089,-0.297,0.114,-9,-0.19,-0.19,-0.6,-0.076,-0.39,-0.24,0,51,0.08,1.93,1.33,-1.11,-0.33,-0.43,-0.62,1.317,1014.8,0.03,0.09,-0.07,-1.08,18,1676,0.27,0.13,-0.262,148,-0.22,-0.79,-0.21
0.16,-0.1,2.44,0.053,0.053,0.294,0.294,-0.857,0.512,-52,0.07,0.06,-1.3,-0.203,-0.74,-0.15,0,242,0.01,0.07,0.47,-1.09,-0.25,-0.54,-0.5,1.021,1014.86,0.02,0.91,0.99,-3.91,42,1627,0.39,0.27,-0.521,149,0.01,1.13,-0.1
0.16,-0.11,2.54,0.05,0.05,0.311,0.311,0.055,0.468,-62,0.07,0.07,0.02,-0.4,-0.71,-0.03,0,1698,-0.13,-0.41,0.1,-1.41,-0.49,-0.75,-0.64,-0.536,1016.56,0.03,0.64,1.2,-8.98,84,1619,0.8,0.1,-0.602,150,-0.23,0.2,0.45
0.1,-0.19,1.65,0.047,0.047,0.262,0.262,-0.619,0.21,-46,-0.25,-0.26,0.86,-0.162,0.65,-0.13,0.5,2433,-0.38,0.18,0.38,-1.32,-0.41,-0.59,-0.75,0.222,1017.04,0.13,-0.27,1.11,-13.86,362,1639,1.65,0.08,-0.409,151,0.08,0.91,0.02
0.09,-0.26,1.08,0.043,0.043,0.327,0.327,-1.008,0.524,-66,-0.22,-0.23,1.58,-0.127,-0.08,0.06,1.75,2696,-0.2,-1.84,-1.93,-1.02,-0.15,-0.33,-0.72,1.076,1016.99,0.24,-0.38,1.85,-16.04,-8,1744,1.34,0.05,-0.493,152,-0.02,1.45,0.6
0.17,-0.31,0.52,0.04,0.04,0.202,0.202,-0.382,0.079,-67,-0.18,-0.18,-0.81,0.03,0.02,0.07,12.75,1053,-0.41,0.24,0.53,-0.27,-0.28,-0.34,-0.71,2.478,1016.06,0.27,-0.94,-0.01,-16.01,277,1645,1.07,-0.05,-0.487,153,-0.05,1.4,0.4
0.29,-0.28,0.17,0.036,0.036,0.288,0.288,-1.187,0.227,22,0.07,0.07,0.59,-0.421,0.38,0.11,0,417,-0.28,-3.08,-1.37,-0.91,-0.49,-0.87,-0.6,-0.016,1011.9,0.2,0.09,0.48,-15.62,-32,1423,2.38,-0.01,-0.507,154,-0.1,1.28,0.84
0.3,-0.29,0.25,0.032,0.032,0.242,0.242,-0.553,-0.247,-63,-0.47,-0.47,0.81,-0.506,-0.4,-0.08,0,49,-0.37,1.4,-0.67,-0.6,-0.45,-0.95,-0.38,-0.192,1012.13,0.12,-0.23,-0.52,-14.42,16,1489,0.36,0.1,-0.357,155,0.01,0.84,-0.51
0.25,-0.25,-0.29,0.027,0.027,0.129,0.129,-0.343,-0.431,-38,-0.23,-0.22,-1.97,-0.125,,0.19,0,11,0.12,0.46,-0.03,-0.29,-0.38,-0.66,-0.13,1.775,1005.51,0.05,0.17,1.15,-11.36,8,1381,0.89,-0.02,-0.076,156,0,-0.01,0.08
0.21,-0.31,-0.16,0.025,0.025,0.052,0.052,-1.506,-0.246,62,0.15,0.14,-0.52,-0.247,1.09,0.09,0,111,0.26,1.46,-0.03,-0.08,-0.31,-0.55,-0.35,-1.773,999.58,0.04,1.18,1.16,-5.47,-1,1220,0.68,-0.04,0.146,157,0,-0.02,-0.61
0.23,-0.29,-0.33,0.023,0.023,0.072,0.072,0.621,-0.215,142,-0.27,-0.28,0.19,0.123,-1.5,0.21,0,32,0.31,4.06,0.07,0.45,-0.19,-0.21,-0.41,6.931,1006.77,0.03,0.43,0.17,-0.62,-7,1064,0.32,-0.07,0.325,158,-0.12,0.04,-1.26
0.23,-0.24,0.41,0.022,0.022,0.14,0.14,0.341,0.379,6,0.95,0.95,-0.62,-0.302,-1.47,0.03,0,22,0.01,2.08,0.17,-0.73,-0.35,-0.39,-0.53,-0.312,1010.35,0.04,0.09,0.28,0.54,-8,1048,1.24,0.02,0.468,159,-0.02,-0.39,-0.16
0.17,-0.17,1.79,0.022,0.022,0.218,0.218,-0.237,0.838,2,-0.23,-0.23,1.25,-0.068,0.6,0.13,0,64,-0.1,0.71,-1.83,-0.78,-0.46,-0.27,-0.72,2.374,1018.12,0.09,0.34,-1.14,2.82,-17,1050,0.52,0.17,0.23,160,-0.1,0,0.37
0.04,-0.23,2.11,0.022,0.022,0.185,0.185,0.157,0.748,42,0.05,0.04,-0.38,-0.211,0.26,0.18,0,399,-0.27,-0.94,-0.28,-0.92,-0.18,-0.27,-0.64,1.822,1014.96,0.23,-0.06,-0.25,6.88,-46,993,0.21,0.2,-0.237,161,0.03,-0.25,1.44
-0.05,-0.34,0.74,0.022,0.022,0.024,0.024,0.837,0.283,-73,0.36,0.36,-1.36,0.166,-0.61,0.15,0,1230,-0.29,2.13,1.17,-0.98,-0.06,-0.32,-0.51,0.045,1016.41,0.27,-0.61,1.84,7.96,143,1099,0.49,-0.04,-0.396,162,-0.1,-0.52,1.47
-0.1,-0.39,1.15,0.024,0.024,-0.028,-0.028,-0.108,0.266,33,-0.16,-0.17,0.36,-0.898,-0.76,0.05,4,3458,-0.59,0.63,-0.36,-1.53,-0.41,-0.97,-0.71,0.17,1018.28,0.14,-1.22,-0.52,6.69,447,1165,1.91,0,-0.583,163,-0.21,-0.91,2.13
-0.1,-0.34,1.27,0.024,0.024,0.027,0.027,0.013,0.469,-80,-0.08,-0.09,0.69,-0.738,0.31,0.06,0,2730,-0.56,3.38,1.03,-1.14,-0.67,-1.03,-0.87,1.561,1015.77,-0.13,-1.13,0.47,5.6,298,1062,3.51,0.09,-0.489,164,-0.19,0.34,0.88
-0.11,-0.31,0.18,0.025,0.025,-0.006,-0.006,0.815,-0.122,-55,-0.3,-0.3,1.78,-1.063,-0.91,0.22,34,3226,-0.73,2.01,1.36,-1.14,-0.94,-1.38,-0.7,1.284,1015.82,-0.3,-2.01,1.1,6.02,177,1127,1.44,-0.05,-0.312,165,0.03,-0.18,1.09
-0.1,-0.33,-0.54,0.026,0.026,0.02,0.02,0.203,-0.415,-87,-0.06,-0.07,-1.05,-0.808,-0.75,0.11,8.5,1015,-0.93,1,1.07,-1.05,-1.01,-1.29,-0.93,2.587,1015.66,-0.26,-2.28,-1.94,7.59,-128,967,1.14,-0.13,0.059,166,-0.02,-0.39,0.69
0,-0.26,-0.21,0.026,0.026,0.058,0.058,-0.01,0.23,-49,-0.41,-0.41,-0.16,-0.471,-1.92,0.08,1,63,-0.68,-2.15,-0.79,-0.67,-0.63,-0.82,-0.61,-0.486,1012.5,-0.19,-1.85,-0.4,8.74,6,903,0.74,-0.06,0.371,167,-0.06,-0.23,0.14
0.08,-0.1,1.51,0.027,0.027,0.204,0.204,-1.668,0.7,11,-0.7,-0.7,-0.26,-0.42,,-0.16,0,32,-0.79,-1.72,-1.46,-0.88,-0.63,-0.64,-0.54,3.942,1009.84,-0.16,-2.69,-1.54,6.25,-4,948,1.45,0.27,0.618,168,-0.12,-0.32,-2.92
0.22,-0.01,1.96,0.028,0.028,0.14,0.14,1.645,0.361,-66,-0.83,-0.84,-0.62,-0.518,0.74,0.03,0,45,-0.89,2.44,0.2,-0.74,-0.59,-0.57,-0.66,6.315,1010.11,-0.24,-1.29,-0.74,2.84,-5,949,1.21,0.22,0.329,169,-0.08,-0.17,-1.92
0.28,0.07,1.96,0.029,0.029,0.143,0.143,-0.358,0.186,-42,0.11,0.1,-0.12,-0.461,1.66,0.18,0,45,-0.67,0.77,0.18,-0.73,-0.57,-0.44,-0.66,-3.386,1007.67,-0.22,-1.15,-0.54,3.68,-7,1022,0.98,0.12,-0.102,170,-0.16,-0.19,-0.13
0.28,0.12,3.26,0.03,0.03,0.156,0.156,-2.848,0.647,25,-0.13,-0.13,-0.33,-1.025,0.25,0.11,0,116,-0.92,-3.78,-2.99,-2.13,-0.48,-0.74,-0.56,-0.668,1013.3,-0.2,-1.42,-0.71,5.26,-10,1003,0.72,0.41,-0.282,171,-0.11,-0.54,-0.3
0.19,0.17,3.15,0.03,0.03,0.079,0.079,1.169,0.449,-37,-0.28,-0.29,-0.29,-1.289,0.56,0.08,0,145,-0.86,0.74,0.93,-2.38,-0.69,-1.12,-0.59,2.794,1018.47,-0.26,-0.8,-1.5,2.04,58,962,0.19,0.26,-0.71,172,-0.01,-1.54,-1.18
0.07,0.06,2.82,0.029,0.029,0.014,0.014,0.068,0.252,-60,-0.76,-0.76,0.24,-0.891,0.26,-0.12,0,247,-0.96,-0.1,-0.04,-1.51,-0.89,-1.08,-0.8,2.789,1018.18,-0.28,-1.22,-1.11,-3.64,24,979,0.2,0.36,-0.999,173,0.18,-1.39,0.24
0.11,-0.03,1.3,0.028,0.028,-0.08,-0.08,0.287,-0.169,-32,-0.21,-0.22,1.01,-0.816,0.26,0.04,0,532,-0.86,1.41,0.47,-1.35,-0.65,-0.95,-0.59,1.669,1016.76,-0.2,-1.62,-0.97,-11.42,115,910,0.55,0.06,-0.853,174,0.08,-0.26,2
0.16,-0.16,2.44,0.026,0.026,-0.017,-0.017,-0.927,0.419,-32,-0.05,-0.06,-0.42,-0.587,0.16,-0.11,0,3012,-0.84,-2.1,-2.43,-1.32,-0.53,-0.76,-0.77,2.331,1018.25,-0.04,-1.46,-0.36,-15.49,130,807,1.76,0.26,-0.498,175,-0.09,0.92,1.13
0.23,-0.21,1.56,0.024,0.024,-0.072,-0.072,0.152,-0.256,-29,-0.2,-0.2,1.4,-0.207,-0.22,-0.05,1.5,2176,-0.52,2.28,0.05,-0.77,-0.53,-0.47,-0.81,0.312,1017.08,-0.07,-0.48,0.57,-15,496,773,0.62,0.19,-0.61,176,-0.03,2.5,1.6
0.22,-0.26,0.98,0.022,0.022,-0.005,-0.005,-0.056,-0.067,7,-0.53,-0.53,-0.13,-0.652,-0.15,0.02,0,2476,-0.92,0.02,-0.21,-0.74,-0.78,-0.79,-0.85,1.238,1015.64,-0.11,-1.58,-0.83,-15.19,128,895,2.1,0.09,-0.537,177,-0.08,1.44,0.41
0.16,-0.14,0.41,0.019,0.019,0.056,0.056,-0.016,0.525,-74,-0.63,-0.62,1.19,-0.709,0.1,0.05,9.25,146,-0.84,-0.34,0.96,-1.17,-0.75,-0.84,-0.82,0.217,1010.95,-0.22,-1.55,1.33,-15.33,125,878,0.94,0.08,-0.482,178,0.03,1.47,0.62
0.13,0.03,1.42,0.016,0.016,0.037,0.037,-1.112,0.552,-18,-0.33,-0.33,-2,-0.59,-0.5,0.11,0,162,-0.53,-2.23,-0.38,-0.87,-0.95,-1.12,-0.8,3.053,1008.45,-0.31,-0.37,0.53,-15.4,93,849,0.93,0.3,-0.321,179,0.01,1.15,0.16
0.09,0.25,2.91,0.014,0.014,0.181,0.181,-0.711,1.356,154,-0.15,-0.15,-0.08,-0.782,,-0.01,0,374,-0.58,-0.66,-1.31,-1.09,-0.93,-1.15,-0.8,-0.706,1006.72,-0.43,-0.96,-0.38,-15.16,-4,820,0.82,0.51,-0.306,180,-0.19,-0.23,-0.68
0.08,0.32,3.15,0.011,0.011,0.148,0.148,-3.311,0.816,78,-0.47,-0.48,-0.09,-0.553,1,0,0,29,-0.53,-4.09,-2.98,-0.85,-0.78,-0.81,-0.86,2.157,1002.47,-0.4,-0.33,0.09,-17.35,-2,795,0.65,0.56,-0.127,181,-0.05,-0.17,-3.28
0.14,0.27,3.07,0.009,0.009,0.157,0.157,-1.721,0.522,68,-0.29,-0.3,-1.07,-0.616,1.07,0.23,0,64,-0.47,-1.9,-1.53,-0.82,-0.53,-0.61,-0.72,-2.644,1002.31,-0.15,-0.16,0.79,-16.68,11,797,1.3,0.51,-0.111,182,0.01,-0.3,-2.32
0.19,0.18,1.42,0.006,0.006,0.124,0.124,0.724,-0.104,207,-0.27,-0.27,2.08,-0.356,-1.31,-0.21,0,66,-0.41,2.79,-0.85,-0.76,-0.1,-0.3,-0.35,1.516,1017.38,0.15,-0.54,-2.04,-19.93,-7,778,0.66,0.34,0.063,183,0.27,-0.09,-0.93
0.17,0.01,1.76,0.001,0.001,0.094,0.094,-0.348,-0.005,132,-0.14,-0.15,-0.46,-0.203,-0.25,-0.2,0,83,-0.18,-0.46,-1.61,-1.21,-0.03,-0.16,-0.34,-0.751,1017.52,0.27,-0.41,-0.79,-21.52,57,795,0.32,0.42,0.003,184,0.21,0.42,0.96
0.06,-0.12,-0.21,-0.002,-0.002,-0.094,-0.094,0.771,-0.472,-138,0.09,0.08,-1.84,-0.158,0.57,-0.13,0,88,-0.34,1.91,2.05,-0.57,-0.3,-0.28,-0.51,0.777,1015.84,0.31,-0.65,-0.95,-24.18,14,878,0.3,0.14,-0.1,185,0.42,-0.01,2.03
-0.05,-0.24,-1.12,-0.006,-0.006,-0.056,-0.056,-0.585,-0.517,-56,0.63,0.63,0.97,0,-2.46,0.04,0,1341,-0.35,-1.77,-0.13,-0.87,-0.11,-0.04,-0.65,0.473,1016.34,0.52,-0.88,0.5,-20.08,4,835,0.4,0.11,-0.251,186,0.45,0.45,2.72
-0.07,-0.28,-1.14,-0.01,-0.01,-0.045,-0.045,-0.303,-0.723,-91,0.81,0.82,0.85,0.832,-1.71,0.04,0,2687,0.12,-0.65,-0.74,-0.34,0.49,0.44,-0.28,-1.075,1018.47,0.86,-1,-1.1,-9.27,48,759,1.17,0.17,-0.173,187,0.43,-0.27,1.99
-0.05,-0.31,-2.04,-0.013,-0.013,-0.083,-0.083,-0.625,-1.029,-59,0.88,0.87,-0.08,0.831,1.74,0.17,9.75,3786,0.23,-0.96,-0.95,0.15,0.62,0.57,0,1.156,1016.3,1.14,-1.03,-1.01,-1.35,254,809,3.74,0.13,-0.367,188,0.45,2.49,0.96
-0.04,-0.33,-3.19,-0.016,-0.016,-0.212,-0.212,0.083,-1.2,-84,0.83,0.82,-0.77,0.786,1.02,0.24,7,1363,0.34,0.94,1.89,0.05,0.68,0.46,0.24,-3.54,1010.69,1.22,0.45,0.87,3.52,85,851,1.53,-0.04,-0.625,189,0.41,2.04,-0.12
-0.03,-0.29,-2.34,-0.019,-0.019,-0.081,-0.081,1.069,-0.129,-104,1.19,1.19,0.6,0.844,-1.47,0.14,20.5,482,0.39,2.79,1.53,-0.05,0.64,0.43,0.23,-2.38,1012.35,1.29,-0.52,0.93,7.54,385,851,0.97,-0.03,-0.722,190,0.45,1.78,1.47
-0.06,-0.29,-2.21,-0.021,-0.021,-0.067,-0.067,-0.419,-0.061,60,0.86,0.86,0.51,0.751,-0.95,0.09,0,177,0.47,-0.15,-1.47,-0.22,0.77,0.56,0.01,-2.134,1011.29,1.37,-2.08,-0.31,8.87,-9,817,1.01,0.17,-0.93,191,0.69,1.92,-1.45
-0.06,-0.23,-2.96,-0.023,-0.023,-0.07,-0.07,-1.178,-0.101,329,1.21,1.21,0.18,0.618,,-0.05,0,10,0.6,-3.09,-1.87,-0.29,1.02,0.76,0,-0.291,1003.24,1.31,-1.08,1.46,5.48,-5,784,0.17,0.04,-1.273,192,0.77,-0.09,0.02
